Element	Step	dT	TimeStamp	Nops
npb	bt_3_12_total	.003276308	1547217110.197956159	107482.96
npb	bt_3_12_perprocess	.003408421	1547217110.201364580	2985.64
npb	bt_3_12	27.579618006	1547217137.780982586	2
npb	bt_3_12_total	.003139445	1547217137.784122031	107412.97
npb	bt_3_12_perprocess	.003179286	1547217137.787301317	2983.69
npb	bt_3_12	27.665093377	1547217165.452394694	3
npb	bt_3_12_total	.003197238	1547217165.455591932	107131.65
npb	bt_3_12_perprocess	.004957573	1547217165.460549505	2975.88
npb	bt_3_12	27.684604253	1547217193.145153758	4
npb	bt_3_12_total	.003006985	1547217193.148160743	107088.95
npb	bt_3_12_perprocess	.004756205	1547217193.152916948	2974.69
npb	bt_3_12	27.654173198	1547217220.807090146	5
npb	bt_3_12_total	.003467984	1547217220.810558130	107181.44
npb	bt_3_12_perprocess	.005012328	1547217220.815570458	2977.26
npb	sp_3_12	19.860144655	1547217240.675715113	1
npb	sp_3_12_total	.003238908	1547217240.678954021	76126.56
npb	sp_3_12_perprocess	.004761689	1547217240.683715710	2114.63
npb	sp_3_12	21.115641285	1547217261.799356995	2
npb	sp_3_12_total	.002762958	1547217261.802119953	71464.15
npb	sp_3_12_perprocess	.004981183	1547217261.807101136	1985.12
npb	sp_3_12	21.649594618	1547217283.456695754	3
npb	sp_3_12_total	.003428350	1547217283.460124104	69637.60
npb	sp_3_12_perprocess	.003148727	1547217283.463272831	1934.38
npb	sp_3_12	21.715875664	1547217305.179148495	4
npb	sp_3_12_total	.003070783	1547217305.182219278	69335.82
npb	sp_3_12_perprocess	.003519937	1547217305.185739215	1926.00
npb	sp_3_12	19.861983839	1547217325.047723054	5
npb	sp_3_12_total	.003062700	1547217325.050785754	76304.18
npb	sp_3_12_perprocess	.003125569	1547217325.053911323	2119.56
npb	is_2_32	2.887177744	1547217327.941089067	1
npb	is_2_32_total	.003048780	1547217327.944137847	4129.08
npb	is_2_32_perprocess	.003098869	1547217327.947236716	64.52
npb	is_2_32	2.828731251	1547217330.775967967	2
npb	is_2_32_total	.003006714	1547217330.778974681	4141.51
npb	is_2_32_perprocess	.003475746	1547217330.782450427	64.71
npb	is_2_32	2.810052884	1547217333.592503311	3
npb	is_2_32_total	.002974767	1547217333.595478078	4107.65
npb	is_2_32_perprocess	.003183639	1547217333.598661717	64.18
npb	is_2_32	2.784866355	1547217336.383528072	4
npb	is_2_32_total	.003417312	1547217336.386945384	4128.17
npb	is_2_32_perprocess	.003439619	1547217336.390385003	64.50
npb	is_2_32	3.097376327	1547217339.487761330	5
npb	is_2_32_total	.002787726	1547217339.490549056	4093.19
npb	is_2_32_perprocess	.003156304	1547217339.493705360	63.96
npb	lu_2_32	11.055452768	1547217350.549158128	1
npb	lu_2_32_total	.003535952	1547217350.552694080	203107.12
npb	lu_2_32_perprocess	.004496334	1547217350.557190414	3173.55
npb	lu_2_32	11.057528676	1547217361.614719090	2
npb	lu_2_32_total	.003508318	1547217361.618227408	203157.97
npb	lu_2_32_perprocess	.003312816	1547217361.621540224	3174.34
npb	lu_2_32	11.003094188	1547217372.624634412	3
npb	lu_2_32_total	.003085854	1547217372.627720266	203259.87
npb	lu_2_32_perprocess	.003303212	1547217372.631023478	3175.94
npb	lu_2_32	11.011975380	1547217383.642998858	4
npb	lu_2_32_total	.003367436	1547217383.646366294	203078.24
npb	lu_2_32_perprocess	.003117211	1547217383.649483505	3173.10
npb	lu_2_32	10.990330936	1547217394.639814441	5
npb	lu_2_32_total	.003531131	1547217394.643345572	203646.08
npb	lu_2_32_perprocess	.003342007	1547217394.646687579	3181.97
npb	ft_2_32	8.164750693	1547217402.811438272	1
npb	ft_2_32_total	.002926788	1547217402.814365060	84070.04
npb	ft_2_32_perprocess	.005089357	1547217402.819454417	1313.59
npb	ft_2_32	7.604476569	1547217410.423930986	2
npb	ft_2_32_total	.003117849	1547217410.427048835	83940.23
